id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive
120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503535,1.6503535,37.1052632,32.8947368,82.9807692,4.6961326,33.7947883,53.990228,14.7394137,37.5407166,10.504886,3.990228,16.7903525,14.2723881,22.752809,57.7634011,45.0276243,10.8208955,1.8804213,1.8804213,37.0259481,33.0339321,83.4429825,5.1578947,31.2615955,50.742115,14.5640074,34.7866419,9.9257885,3.2467532,19.5147679,15.4584222,22.7078891,58.2105263,43.592437,13.0252101,2.0006817,2.0006817,35.7929515,31.3876652,83.6904762,4.9539171,31.3265306,50.7142857,15.2040816,33.1632653,9.0816327,3.5714286,19.0531178,15.1408451,21.4285714,57.0276498,43.3333333,13.1818182
121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8804213,1.8804213,37.0259481,33.0339321,83.4429825,5.1578947,31.2615955,50.742115,14.5640074,34.7866419,9.9257885,3.2467532,19.5147679,15.4584222,22.7078891,58.2105263,43.592437,13.0252101,2.0006817,2.0006817,35.7929515,31.3876652,83.6904762,4.9539171,31.3265306,50.7142857,15.2040816,33.1632653,9.0816327,3.5714286,19.0531178,15.1408451,21.4285714,57.0276498,43.3333333,13.1818182,1.8470418,1.8470418,34.6774194,30.7603687,85.0,4.7330097,33.3693305,50.2159827,13.9308855,33.3693305,8.0993521,3.5637149,21.8292683,16.7493797,22.4565757,56.5693431,44.0533981,12.3762376
122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0006817,2.0006817,35.7929515,31.3876652,83.6904762,4.9539171,31.3265306,50.7142857,15.2040816,33.1632653,9.0816327,3.5714286,19.0531178,15.1408451,21.4285714,57.0276498,43.3333333,13.1818182,1.8470418,1.8470418,34.6774194,30.7603687,85.0,4.7330097,33.3693305,50.2159827,13.9308855,33.3693305,8.0993521,3.5637149,21.8292683,16.7493797,22.4565757,56.5693431,44.0533981,12.3762376,2.5603522,2.5934867,36.1228814,30.6144068,84.6604215,2.5498891,33.0357143,50.6944444,12.5992063,32.4404762,8.6309524,2.4801587,22.2595078,16.0592255,21.7539863,58.0898876,47.1046771,19.9029126
123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8470418,1.8470418,34.6774194,30.7603687,85.0,4.7330097,33.3693305,50.2159827,13.9308855,33.3693305,8.0993521,3.5637149,21.8292683,16.7493797,22.4565757,56.5693431,44.0533981,12.3762376,2.5603522,2.5934867,36.1228814,30.6144068,84.6604215,2.5498891,33.0357143,50.6944444,12.5992063,32.4404762,8.6309524,2.4801587,22.2595078,16.0592255,21.7539863,58.0898876,47.1046771,19.9029126,2.5977317,2.6258848,37.0071685,31.4516129,85.5577689,2.5568182,33.8111298,51.5177066,12.5632378,33.1365936,8.6846543,2.2765599,20.9770115,14.5507812,20.4901961,58.8974855,44.8571429,19.7478992
124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5603522,2.5934867,36.1228814,30.6144068,84.6604215,2.5498891,33.0357143,50.6944444,12.5992063,32.4404762,8.6309524,2.4801587,22.2595078,16.0592255,21.7539863,58.0898876,47.1046771,19.9029126,2.5977317,2.6258848,37.0071685,31.4516129,85.5577689,2.5568182,33.8111298,51.5177066,12.5632378,33.1365936,8.6846543,2.2765599,20.9770115,14.5507812,20.4901961,58.8974855,44.8571429,19.7478992,2.2483292,2.2726956,37.7314815,32.1759259,86.4888124,3.3717105,33.649635,50.4379562,11.6058394,31.459854,8.1021898,2.5547445,21.2854758,13.6904762,21.0750853,59.4435076,44.7674419,15.530303
125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5977317,2.6258848,37.0071685,31.4516129,85.5577689,2.5568182,33.8111298,51.5177066,12.5632378,33.1365936,8.6846543,2.2765599,20.9770115,14.5507812,20.4901961,58.8974855,44.8571429,19.7478992,2.2483292,2.2726956,37.7314815,32.1759259,86.4888124,3.3717105,33.649635,50.4379562,11.6058394,31.459854,8.1021898,2.5547445,21.2854758,13.6904762,21.0750853,59.4435076,44.7674419,15.530303,2.1419035,2.0973997,40.832158,34.4851904,87.3809524,3.5391566,33.8,49.6666667,12.2,29.9333333,8.6,2.4666667,21.570122,13.6996904,21.0730949,61.3178295,45.43379,16.8874172
126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2483292,2.2726956,37.7314815,32.1759259,86.4888124,3.3717105,33.649635,50.4379562,11.6058394,31.459854,8.1021898,2.5547445,21.2854758,13.6904762,21.0750853,59.4435076,44.7674419,15.530303,2.1419035,2.0973997,40.832158,34.4851904,87.3809524,3.5391566,33.8,49.6666667,12.2,29.9333333,8.6,2.4666667,21.570122,13.6996904,21.0730949,61.3178295,45.43379,16.8874172,1.879322,1.8399674,41.011236,34.7690387,86.2622036,3.3909574,35.9080189,52.2995283,12.9127358,31.8985849,9.375,2.5353774,21.5540541,12.5514403,21.5564738,61.659808,46.5633423,17.6300578
127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1419035,2.0973997,40.832158,34.4851904,87.3809524,3.5391566,33.8,49.6666667,12.2,29.9333333,8.6,2.4666667,21.570122,13.6996904,21.0730949,61.3178295,45.43379,16.8874172,1.879322,1.8399674,41.011236,34.7690387,86.2622036,3.3909574,35.9080189,52.2995283,12.9127358,31.8985849,9.375,2.5353774,21.5540541,12.5514403,21.5564738,61.659808,46.5633423,17.6300578,1.6127357,1.5754501,41.3813459,35.596222,87.3342175,3.2115869,36.1452514,52.122905,12.5698324,31.452514,9.5530726,2.4022346,21.4194373,12.5,22.2005208,62.3046875,45.5300128,19.9453552
128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879322,1.8399674,41.011236,34.7690387,86.2622036,3.3909574,35.9080189,52.2995283,12.9127358,31.8985849,9.375,2.5353774,21.5540541,12.5514403,21.5564738,61.659808,46.5633423,17.6300578,1.6127357,1.5754501,41.3813459,35.596222,87.3342175,3.2115869,36.1452514,52.122905,12.5698324,31.452514,9.5530726,2.4022346,21.4194373,12.5,22.2005208,62.3046875,45.5300128,19.9453552,1.7607054,1.8091921,42.5904977,36.5950226,87.9923761,3.2199271,34.8501071,52.4089936,12.2591006,31.2098501,9.4753747,2.7301927,20.6790123,11.9824341,22.4811083,61.7276166,46.9173859,19.9494949
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6127357,1.5754501,41.3813459,35.596222,87.3342175,3.2115869,36.1452514,52.122905,12.5698324,31.452514,9.5530726,2.4022346,21.4194373,12.5,22.2005208,62.3046875,45.5300128,19.9453552,1.7607054,1.8091921,42.5904977,36.5950226,87.9923761,3.2199271,34.8501071,52.4089936,12.2591006,31.2098501,9.4753747,2.7301927,20.6790123,11.9824341,22.4811083,61.7276166,46.9173859,19.9494949,1.4568738,1.4517971,43.2995495,37.7815315,88.8392857,3.4587379,35.0905218,50.8519702,12.1938232,30.8306709,8.1469649,2.3961661,20.5302096,11.1875,23.4296482,62.2012579,45.8743842,17.1641791
130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7607054,1.8091921,42.5904977,36.5950226,87.9923761,3.2199271,34.8501071,52.4089936,12.2591006,31.2098501,9.4753747,2.7301927,20.6790123,11.9824341,22.4811083,61.7276166,46.9173859,19.9494949,1.4568738,1.4517971,43.2995495,37.7815315,88.8392857,3.4587379,35.0905218,50.8519702,12.1938232,30.8306709,8.1469649,2.3961661,20.5302096,11.1875,23.4296482,62.2012579,45.8743842,17.1641791,1.5547966,1.6537967,44.5484581,39.2621145,88.3995037,4.0683962,35.1505711,50.8307373,12.8245067,30.2699896,8.0477674,2.8556594,21.3772455,11.9393939,24.9696233,61.4774115,48.0838323,16.1971831
131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4568738,1.4517971,43.2995495,37.7815315,88.8392857,3.4587379,35.0905218,50.8519702,12.1938232,30.8306709,8.1469649,2.3961661,20.5302096,11.1875,23.4296482,62.2012579,45.8743842,17.1641791,1.5547966,1.6537967,44.5484581,39.2621145,88.3995037,4.0683962,35.1505711,50.8307373,12.8245067,30.2699896,8.0477674,2.8556594,21.3772455,11.9393939,24.9696233,61.4774115,48.0838323,16.1971831,1.7616554,1.8613812,44.4382647,39.3214683,88.3354351,3.5202864,35.6171548,52.3535565,12.709205,30.5962343,7.8974895,2.7719665,21.0814095,11.977887,25.9556104,61.3325031,48.118932,16.5865385
132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5547966,1.6537967,44.5484581,39.2621145,88.3995037,4.0683962,35.1505711,50.8307373,12.8245067,30.2699896,8.0477674,2.8556594,21.3772455,11.9393939,24.9696233,61.4774115,48.0838323,16.1971831,1.7616554,1.8613812,44.4382647,39.3214683,88.3354351,3.5202864,35.6171548,52.3535565,12.709205,30.5962343,7.8974895,2.7719665,21.0814095,11.977887,25.9556104,61.3325031,48.118932,16.5865385,1.6519108,1.8044718,42.5,37.8333333,87.7848101,2.9376499,34.3651626,51.8887723,11.3850997,29.9580273,7.0828961,2.7806925,20.7512315,11.1318408,25.1560549,60.7904642,46.629902,17.6020408
133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7616554,1.8613812,44.4382647,39.3214683,88.3354351,3.5202864,35.6171548,52.3535565,12.709205,30.5962343,7.8974895,2.7719665,21.0814095,11.977887,25.9556104,61.3325031,48.118932,16.5865385,1.6519108,1.8044718,42.5,37.8333333,87.7848101,2.9376499,34.3651626,51.8887723,11.3850997,29.9580273,7.0828961,2.7806925,20.7512315,11.1318408,25.1560549,60.7904642,46.629902,17.6020408,1.6343433,1.8036446,43.6612022,39.0710383,88.6476427,3.092182,33.2139202,50.2047083,10.593654,27.8915046,5.7830092,2.4053224,19.9401198,11.426844,25.1820388,61.5995116,47.9166667,15.9090909
134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004422,0.4606159,16.1790417,12.4093924,86.8998866,7.8748571,29.0527314,61.2527927,23.1152747,41.766911,11.7097628,2.9254904,15.1760174,12.3483542,18.8691046,56.2909054,39.7950937,7.2890026,0.4145879,0.4673193,16.07727,12.1241605,87.3422579,7.5816434,29.0129458,60.8270698,22.483614,40.988981,11.4414103,2.8095102,15.1373453,12.4442404,18.8025756,56.1298927,39.8792775,7.6271186,0.4310415,0.4641892,15.4393913,11.6302754,87.2886936,7.3814542,29.3712054,61.24317,22.4179953,41.2875333,11.2510649,2.8376241,14.9623408,12.3052698,18.6117229,55.9747811,39.6313507,6.8069307
135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4145879,0.4673193,16.07727,12.1241605,87.3422579,7.5816434,29.0129458,60.8270698,22.483614,40.988981,11.4414103,2.8095102,15.1373453,12.4442404,18.8025756,56.1298927,39.8792775,7.6271186,0.4310415,0.4641892,15.4393913,11.6302754,87.2886936,7.3814542,29.3712054,61.24317,22.4179953,41.2875333,11.2510649,2.8376241,14.9623408,12.3052698,18.6117229,55.9747811,39.6313507,6.8069307,0.4717419,0.501444,15.2883375,11.4223155,87.1243318,7.1269421,29.3909315,61.5062038,22.6905042,41.2461346,11.3500121,2.9672728,14.6466435,12.2252886,18.705089,55.9347823,39.2771045,7.3566085
136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310415,0.4641892,15.4393913,11.6302754,87.2886936,7.3814542,29.3712054,61.24317,22.4179953,41.2875333,11.2510649,2.8376241,14.9623408,12.3052698,18.6117229,55.9747811,39.6313507,6.8069307,0.4717419,0.501444,15.2883375,11.4223155,87.1243318,7.1269421,29.3909315,61.5062038,22.6905042,41.2461346,11.3500121,2.9672728,14.6466435,12.2252886,18.705089,55.9347823,39.2771045,7.3566085,0.5344056,0.5383175,15.0322027,11.2796936,86.8920028,7.4164483,29.692782,61.776581,22.9114611,41.3661595,11.7578068,3.2152087,14.2508276,12.1321419,18.6291618,55.1791262,39.3435804,7.3200993
137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4717419,0.501444,15.2883375,11.4223155,87.1243318,7.1269421,29.3909315,61.5062038,22.6905042,41.2461346,11.3500121,2.9672728,14.6466435,12.2252886,18.705089,55.9347823,39.2771045,7.3566085,0.5344056,0.5383175,15.0322027,11.2796936,86.8920028,7.4164483,29.692782,61.776581,22.9114611,41.3661595,11.7578068,3.2152087,14.2508276,12.1321419,18.6291618,55.1791262,39.3435804,7.3200993,0.5150025,0.5110126,15.1327561,11.3679663,87.1616499,7.130659,29.9192126,61.1582308,22.5541377,41.3127156,11.8165481,3.1037388,14.4888021,12.3053478,18.7006278,55.5624331,39.239161,7.160804
138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344056,0.5383175,15.0322027,11.2796936,86.8920028,7.4164483,29.692782,61.776581,22.9114611,41.3661595,11.7578068,3.2152087,14.2508276,12.1321419,18.6291618,55.1791262,39.3435804,7.3200993,0.5150025,0.5110126,15.1327561,11.3679663,87.1616499,7.130659,29.9192126,61.1582308,22.5541377,41.3127156,11.8165481,3.1037388,14.4888021,12.3053478,18.7006278,55.5624331,39.239161,7.160804,0.4748784,0.4504401,15.3838254,11.6438135,86.974031,7.1900371,29.97422,61.373463,22.4212685,41.5619734,11.8346571,3.2335574,14.5137738,12.4978268,18.7510659,55.4323081,39.0716036,7.2207084
139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150025,0.5110126,15.1327561,11.3679663,87.1616499,7.130659,29.9192126,61.1582308,22.5541377,41.3127156,11.8165481,3.1037388,14.4888021,12.3053478,18.7006278,55.5624331,39.239161,7.160804,0.4748784,0.4504401,15.3838254,11.6438135,86.974031,7.1900371,29.97422,61.373463,22.4212685,41.5619734,11.8346571,3.2335574,14.5137738,12.4978268,18.7510659,55.4323081,39.0716036,7.2207084,0.4536251,0.4225421,15.2399538,11.3826822,86.891721,7.2531076,30.2734119,61.3246197,22.8825081,41.3908601,12.023735,3.2548594,14.4266728,12.5194898,18.8649045,54.6567392,38.3742406,7.2033898
140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748784,0.4504401,15.3838254,11.6438135,86.974031,7.1900371,29.97422,61.373463,22.4212685,41.5619734,11.8346571,3.2335574,14.5137738,12.4978268,18.7510659,55.4323081,39.0716036,7.2207084,0.4536251,0.4225421,15.2399538,11.3826822,86.891721,7.2531076,30.2734119,61.3246197,22.8825081,41.3908601,12.023735,3.2548594,14.4266728,12.5194898,18.8649045,54.6567392,38.3742406,7.2033898,0.4668677,0.4410479,15.2411388,11.4862969,86.5097622,7.3957228,30.7518788,61.6927848,22.961,41.8171347,12.4760133,3.4306984,14.5184293,12.9315523,18.9392691,54.5009541,37.9290099,6.8914956
141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536251,0.4225421,15.2399538,11.3826822,86.891721,7.2531076,30.2734119,61.3246197,22.8825081,41.3908601,12.023735,3.2548594,14.4266728,12.5194898,18.8649045,54.6567392,38.3742406,7.2033898,0.4668677,0.4410479,15.2411388,11.4862969,86.5097622,7.3957228,30.7518788,61.6927848,22.961,41.8171347,12.4760133,3.4306984,14.5184293,12.9315523,18.9392691,54.5009541,37.9290099,6.8914956,0.4972385,0.4954125,15.2763282,11.2818243,86.347448,7.4770554,30.6736385,61.3900699,22.9230256,41.6663942,12.6842799,3.5356809,14.6464095,13.3495655,18.7172921,54.4415688,38.3278042,6.9526627
142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668677,0.4410479,15.2411388,11.4862969,86.5097622,7.3957228,30.7518788,61.6927848,22.961,41.8171347,12.4760133,3.4306984,14.5184293,12.9315523,18.9392691,54.5009541,37.9290099,6.8914956,0.4972385,0.4954125,15.2763282,11.2818243,86.347448,7.4770554,30.6736385,61.3900699,22.9230256,41.6663942,12.6842799,3.5356809,14.6464095,13.3495655,18.7172921,54.4415688,38.3278042,6.9526627,0.476403,0.473569,15.2148152,11.194725,86.4028319,7.5340898,30.52027,61.4246131,22.9081873,41.5599472,12.7376665,3.6485002,14.9806862,13.5752288,18.7075419,54.8760032,38.6522332,6.5349544
143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972385,0.4954125,15.2763282,11.2818243,86.347448,7.4770554,30.6736385,61.3900699,22.9230256,41.6663942,12.6842799,3.5356809,14.6464095,13.3495655,18.7172921,54.4415688,38.3278042,6.9526627,0.476403,0.473569,15.2148152,11.194725,86.4028319,7.5340898,30.52027,61.4246131,22.9081873,41.5599472,12.7376665,3.6485002,14.9806862,13.5752288,18.7075419,54.8760032,38.6522332,6.5349544,0.4808433,0.4969542,15.2323269,11.0910948,86.1515381,7.3374277,30.5386938,60.9753496,23.2079138,41.7175454,12.7778088,3.4556215,15.3276177,13.6326136,18.566783,54.2646959,38.2285267,6.6176471
144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476403,0.473569,15.2148152,11.194725,86.4028319,7.5340898,30.52027,61.4246131,22.9081873,41.5599472,12.7376665,3.6485002,14.9806862,13.5752288,18.7075419,54.8760032,38.6522332,6.5349544,0.4808433,0.4969542,15.2323269,11.0910948,86.1515381,7.3374277,30.5386938,60.9753496,23.2079138,41.7175454,12.7778088,3.4556215,15.3276177,13.6326136,18.566783,54.2646959,38.2285267,6.6176471,0.4758228,0.491814,15.2599067,11.0816222,85.9759183,7.347459,30.8617442,61.3852154,23.4525569,41.9638129,13.0998265,3.5862895,15.14392,13.4775464,18.0493962,53.9047901,38.3501075,5.316092
145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808433,0.4969542,15.2323269,11.0910948,86.1515381,7.3374277,30.5386938,60.9753496,23.2079138,41.7175454,12.7778088,3.4556215,15.3276177,13.6326136,18.566783,54.2646959,38.2285267,6.6176471,0.4758228,0.491814,15.2599067,11.0816222,85.9759183,7.347459,30.8617442,61.3852154,23.4525569,41.9638129,13.0998265,3.5862895,15.14392,13.4775464,18.0493962,53.9047901,38.3501075,5.316092,0.4855727,0.5185927,15.2859295,11.0460793,85.8839075,7.2755675,30.8655803,61.301007,23.7804712,41.6214942,13.2927401,3.3949811,15.0172312,13.4084696,17.8173932,53.8775602,38.4044668,5.3133515
146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758228,0.491814,15.2599067,11.0816222,85.9759183,7.347459,30.8617442,61.3852154,23.4525569,41.9638129,13.0998265,3.5862895,15.14392,13.4775464,18.0493962,53.9047901,38.3501075,5.316092,0.4855727,0.5185927,15.2859295,11.0460793,85.8839075,7.2755675,30.8655803,61.301007,23.7804712,41.6214942,13.2927401,3.3949811,15.0172312,13.4084696,17.8173932,53.8775602,38.4044668,5.3133515,0.5123211,0.5612666,15.7724791,11.5994086,85.8276537,7.434332,30.9850601,61.1673671,23.4902597,41.7048951,13.0372815,3.2926704,15.4725144,13.6145211,18.0101967,54.2501437,38.6538738,5.1181102
147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855727,0.5185927,15.2859295,11.0460793,85.8839075,7.2755675,30.8655803,61.301007,23.7804712,41.6214942,13.2927401,3.3949811,15.0172312,13.4084696,17.8173932,53.8775602,38.4044668,5.3133515,0.5123211,0.5612666,15.7724791,11.5994086,85.8276537,7.434332,30.9850601,61.1673671,23.4902597,41.7048951,13.0372815,3.2926704,15.4725144,13.6145211,18.0101967,54.2501437,38.6538738,5.1181102,0.551232,0.5952602,16.4346384,12.0325586,85.3478403,7.5940283,30.7274247,61.4766725,24.0924533,42.1501219,13.2755627,3.3698596,15.8143455,13.6477209,17.6940375,54.0148225,39.6049828,5.8423913
